"","x"
"18386",2016-03-19 20:47:00
"18387",2016-03-19 20:51:00
"18388",2016-03-19 20:52:00
"18389",2016-03-19 20:52:00
"18390",2016-03-19 20:52:01
"18391",2016-03-19 21:02:00
"18392",2016-03-19 21:07:01
"18393",2016-03-19 21:12:00
"18394",2016-03-19 21:12:01
"18395",2016-03-19 21:42:00
"18396",2016-03-19 21:47:00
"18397",2016-03-19 22:01:03
"18398",2016-03-19 22:22:00
"18399",2016-03-19 22:47:00
"18400",2016-03-19 22:52:00
"18401",2016-03-19 22:52:01
"18402",2016-03-19 23:01:01
"18403",2016-03-19 23:12:00
"18404",2016-03-19 23:17:01
"18405",2016-03-19 23:22:00
"18406",2016-03-19 23:22:00
"18407",2016-03-19 23:42:00
"18408",2016-03-19 23:52:01
"18409",2016-03-19 23:57:00
"18410",2016-03-19 23:57:01
"18411",2016-03-20 00:01:00
"18412",2016-03-20 00:02:00
"18413",2016-03-20 00:12:00
"18414",2016-03-20 00:32:00
"18415",2016-03-20 00:37:00
"18416",2016-03-20 00:47:00
"18417",2016-03-20 01:27:00
"18418",2016-03-20 01:47:00
"18419",2016-03-20 01:52:00
"18420",2016-03-20 02:01:00
"18421",2016-03-20 02:06:01
"18422",2016-03-20 02:17:00
"18423",2016-03-20 02:32:00
"18424",2016-03-20 02:37:00
"18425",2016-03-20 02:42:01
"18426",2016-03-20 02:42:01
"18427",2016-03-20 02:47:01
"18428",2016-03-20 02:57:00
"18429",2016-03-20 03:12:00
"18430",2016-03-20 03:27:00
"18431",2016-03-20 03:32:00
"18432",2016-03-20 03:47:00
"18433",2016-03-20 03:52:00
"18434",2016-03-20 04:22:00
"18435",2016-03-20 05:07:01
"18436",2016-03-20 05:07:01
"18437",2016-03-20 05:17:00
"18438",2016-03-20 05:31:01
"18439",2016-03-20 05:51:00
"18440",2016-03-20 06:16:01
"18441",2016-03-20 06:22:00
"18442",2016-03-20 06:42:01
"18443",2016-03-20 06:47:01
"18444",2016-03-20 06:56:00
"18445",2016-03-20 07:07:01
"18446",2016-03-20 07:22:00
"18447",2016-03-20 07:26:03
"18448",2016-03-20 07:32:01
"18449",2016-03-20 07:41:00
"18450",2016-03-20 07:42:01
"18451",2016-03-20 07:47:00
"18452",2016-03-20 08:07:00
"18453",2016-03-20 08:12:04
"18454",2016-03-20 08:22:01
"18455",2016-03-20 08:22:01
"18456",2016-03-20 08:42:00
"18457",2016-03-20 08:47:00
"18458",2016-03-20 08:57:00
"18459",2016-03-20 09:02:01
"18460",2016-03-20 09:17:00
"18461",2016-03-20 09:17:01
"18462",2016-03-20 09:32:01
"18463",2016-03-20 09:37:01
"18464",2016-03-20 09:37:01
"18465",2016-03-20 09:42:01
"18466",2016-03-20 10:06:00
"18467",2016-03-20 10:07:00
"18468",2016-03-20 10:17:00
"18469",2016-03-20 10:17:01
"18470",2016-03-20 10:27:00
"18471",2016-03-20 10:32:00
"18472",2016-03-20 10:36:01
"18473",2016-03-20 10:51:01
"18474",2016-03-20 10:52:00
"18475",2016-03-20 10:56:01
"18476",2016-03-20 11:12:00
"18477",2016-03-20 11:27:01
"18478",2016-03-20 11:36:00
"18479",2016-03-20 11:51:00
"18480",2016-03-20 11:52:01
"18481",2016-03-20 12:02:00
"18482",2016-03-20 12:02:00
"18483",2016-03-20 12:06:00
"18484",2016-03-20 12:07:00
"18485",2016-03-20 12:07:01
"18486",2016-03-20 12:12:00
"18487",2016-03-20 12:22:00
"18488",2016-03-20 12:22:00
"18489",2016-03-20 12:27:01
"18490",2016-03-20 12:32:00
"18491",2016-03-20 12:36:00
"18492",2016-03-20 12:46:00
"18493",2016-03-20 12:47:01
"18494",2016-03-20 13:07:00
"18495",2016-03-20 13:11:00
"18496",2016-03-20 13:12:00
"18497",2016-03-20 13:17:00
"18498",2016-03-20 13:32:01
"18499",2016-03-20 14:02:00
"18500",2016-03-20 14:07:00
"18501",2016-03-20 14:12:00
"18502",2016-03-20 14:27:01
"18503",2016-03-20 14:27:01
"18504",2016-03-20 14:32:00
"18505",2016-03-20 14:51:01
"18506",2016-03-20 14:57:01
"18507",2016-03-20 15:02:00
"18508",2016-03-20 15:22:00
"18509",2016-03-20 15:32:00
"18510",2016-03-20 15:32:01
"18511",2016-03-20 15:32:01
"18512",2016-03-20 15:37:00
"18513",2016-03-20 15:57:01
"18514",2016-03-20 16:17:00
"18515",2016-03-20 16:42:00
"18516",2016-03-20 16:47:01
"18517",2016-03-20 17:02:01
"18518",2016-03-20 17:02:01
"18519",2016-03-20 17:22:00
"18520",2016-03-20 17:22:01
"18521",2016-03-20 17:22:01
"18522",2016-03-20 17:32:00
"18523",2016-03-20 17:32:00
"18524",2016-03-20 17:37:01
"18525",2016-03-20 17:37:01
"18526",2016-03-20 17:37:01
"18527",2016-03-20 17:47:00
"18528",2016-03-20 17:47:01
"18529",2016-03-20 18:12:01
"18530",2016-03-20 18:57:01
"18531",2016-03-20 19:07:01
"18532",2016-03-20 19:17:00
"18533",2016-03-20 19:17:00
"18534",2016-03-20 19:32:00
"18535",2016-03-20 19:42:00
"18536",2016-03-20 19:47:00
"18537",2016-03-20 19:47:00
"18538",2016-03-20 19:57:00
"18539",2016-03-20 19:57:00
"18540",2016-03-20 20:02:00
"18541",2016-03-20 20:17:00
"18542",2016-03-20 20:22:01
"18543",2016-03-20 20:42:00
"18544",2016-03-20 20:47:00
"18545",2016-03-20 20:57:00
"18546",2016-03-20 20:57:01
"18547",2016-03-20 20:57:01
"18548",2016-03-20 21:17:00
"18549",2016-03-20 21:22:01
"18550",2016-03-20 21:22:01
"18551",2016-03-20 21:27:00
"18552",2016-03-20 21:37:01
"18553",2016-03-20 21:37:01
"18554",2016-03-20 21:42:00
"18555",2016-03-20 21:42:00
"18556",2016-03-20 21:42:00
"18557",2016-03-20 21:42:00
"18558",2016-03-20 21:56:00
"18559",2016-03-20 21:57:00
"18560",2016-03-20 21:57:00
"18561",2016-03-20 22:16:00
"18562",2016-03-20 23:12:01
"18563",2016-03-20 23:12:01
"18564",2016-03-20 23:17:00
"18565",2016-03-20 23:17:01
"18566",2016-03-20 23:32:00
"18567",2016-03-20 23:37:01
"18568",2016-03-20 23:47:00
"18569",2016-03-20 23:51:01
"18570",2016-03-21 00:07:00
"18571",2016-03-21 00:42:01
"18572",2016-03-21 00:52:00
"18573",2016-03-21 00:56:00
"18574",2016-03-21 01:12:00
"18575",2016-03-21 01:57:00
"18576",2016-03-21 01:57:00
"18577",2016-03-21 02:17:00
"18578",2016-03-21 02:27:01
"18579",2016-03-21 02:47:00
"18580",2016-03-21 03:12:01
"18581",2016-03-21 03:22:00
"18582",2016-03-21 03:32:00
"18583",2016-03-21 03:52:01
"18584",2016-03-21 04:02:01
"18585",2016-03-21 04:42:00
"18586",2016-03-21 04:57:00
"18587",2016-03-21 04:57:00
"18588",2016-03-21 05:02:00
"18589",2016-03-21 05:07:00
"18590",2016-03-21 05:32:00
"18591",2016-03-21 05:57:00
"18592",2016-03-21 06:02:00
"18593",2016-03-21 06:12:00
"18594",2016-03-21 06:22:00
"18595",2016-03-21 06:27:00
"18596",2016-03-21 06:27:01
"18597",2016-03-21 06:32:00
"18598",2016-03-21 06:42:01
"18599",2016-03-21 06:52:00
"18600",2016-03-21 07:02:00
"18601",2016-03-21 07:06:01
"18602",2016-03-21 07:17:00
"18603",2016-03-21 07:37:01
"18604",2016-03-21 07:42:01
"18605",2016-03-21 07:46:00
"18606",2016-03-21 07:51:01
"18607",2016-03-21 07:52:00
"18608",2016-03-21 07:57:00
"18609",2016-03-21 08:02:00
"18610",2016-03-21 08:07:01
"18611",2016-03-21 08:07:01
"18612",2016-03-21 08:07:01
"18613",2016-03-21 08:17:00
"18614",2016-03-21 08:22:00
"18615",2016-03-21 08:42:00
"18616",2016-03-21 08:47:00
"18617",2016-03-21 08:57:00
"18618",2016-03-21 09:02:00
"18619",2016-03-21 09:12:01
"18620",2016-03-21 09:17:00
"18621",2016-03-21 09:17:00
"18622",2016-03-21 09:17:00
"18623",2016-03-21 09:22:00
"18624",2016-03-21 09:27:30
"18625",2016-03-21 09:27:31
"18626",2016-03-21 09:42:00
"18627",2016-03-21 09:47:01
"18628",2016-03-21 09:47:01
"18629",2016-03-21 09:52:00
"18630",2016-03-21 09:57:00
"18631",2016-03-21 10:07:00
"18632",2016-03-21 10:12:00
"18633",2016-03-21 10:17:00
"18634",2016-03-21 10:22:00
"18635",2016-03-21 10:22:00
"18636",2016-03-21 10:26:00
"18637",2016-03-21 10:37:00
"18638",2016-03-21 10:47:01
"18639",2016-03-21 10:47:01
"18640",2016-03-21 10:47:01
"18641",2016-03-21 10:47:01
"18642",2016-03-21 11:02:00
"18643",2016-03-21 11:02:00
"18644",2016-03-21 11:07:00
"18645",2016-03-21 11:12:01
"18646",2016-03-21 11:12:01
"18647",2016-03-21 11:12:01
"18648",2016-03-21 11:22:00
"18649",2016-03-21 11:27:00
"18650",2016-03-21 11:32:00
"18651",2016-03-21 11:32:00
"18652",2016-03-21 11:37:00
"18653",2016-03-21 11:37:00
"18654",2016-03-21 11:37:00
"18655",2016-03-21 11:37:00
"18656",2016-03-21 11:37:00
"18657",2016-03-21 11:42:00
"18658",2016-03-21 11:52:01
"18659",2016-03-21 11:52:01
"18660",2016-03-21 11:57:00
"18661",2016-03-21 11:57:00
"18662",2016-03-21 11:57:00
"18663",2016-03-21 12:02:01
"18664",2016-03-21 12:07:01
"18665",2016-03-21 12:07:01
"18666",2016-03-21 12:22:01
"18667",2016-03-21 12:22:01
"18668",2016-03-21 12:37:00
"18669",2016-03-21 12:42:00
"18670",2016-03-21 12:42:01
"18671",2016-03-21 12:47:00
"18672",2016-03-21 12:52:00
"18673",2016-03-21 12:52:00
"18674",2016-03-21 12:57:00
"18675",2016-03-21 12:57:00
"18676",2016-03-21 13:02:01
"18677",2016-03-21 13:07:00
"18678",2016-03-21 13:07:00
"18679",2016-03-21 13:12:00
"18680",2016-03-21 13:17:01
"18681",2016-03-21 13:22:00
"18682",2016-03-21 13:27:01
"18683",2016-03-21 13:42:00
"18684",2016-03-21 13:42:01
"18685",2016-03-21 13:47:00
"18686",2016-03-21 13:52:00
"18687",2016-03-21 13:57:00
"18688",2016-03-21 14:07:00
"18689",2016-03-21 14:12:00
"18690",2016-03-21 14:12:00
"18691",2016-03-21 14:17:00
"18692",2016-03-21 14:17:00
"18693",2016-03-21 14:32:01
"18694",2016-03-21 14:47:01
"18695",2016-03-21 14:51:00
"18696",2016-03-21 14:52:00
"18697",2016-03-21 15:01:00
"18698",2016-03-21 15:01:01
"18699",2016-03-21 15:12:01
"18700",2016-03-21 15:12:01
"18701",2016-03-21 15:17:00
"18702",2016-03-21 15:22:00
"18703",2016-03-21 15:42:00
"18704",2016-03-21 15:47:01
"18705",2016-03-21 16:02:01
"18706",2016-03-21 16:02:01
"18707",2016-03-21 16:16:21
"18708",2016-03-21 16:16:21
"18709",2016-03-21 16:16:21
"18710",2016-03-21 16:16:21
"18711",2016-03-21 16:22:01
"18712",2016-03-21 16:27:01
"18713",2016-03-21 16:42:00
"18714",2016-03-21 16:47:00
"18715",2016-03-21 16:47:00
"18716",2016-03-21 17:07:00
"18717",2016-03-21 17:17:00
"18718",2016-03-21 17:17:00
"18719",2016-03-21 17:21:00
"18720",2016-03-21 17:22:00
"18721",2016-03-21 17:32:00
"18722",2016-03-21 17:32:00
"18723",2016-03-21 17:32:00
"18724",2016-03-21 17:42:00
"18725",2016-03-21 17:47:01
"18726",2016-03-21 17:47:01
"18727",2016-03-21 17:51:01
"18728",2016-03-21 17:51:01
"18729",2016-03-21 17:52:00
"18730",2016-03-21 17:56:00
"18731",2016-03-21 17:57:01
"18732",2016-03-21 18:22:00
"18733",2016-03-21 18:26:00
"18734",2016-03-21 18:27:01
"18735",2016-03-21 18:32:01
"18736",2016-03-21 18:42:01
"18737",2016-03-21 18:47:00
"18738",2016-03-21 18:52:01
"18739",2016-03-21 18:57:00
"18740",2016-03-21 19:22:01
"18741",2016-03-21 19:26:00
"18742",2016-03-21 19:32:01
"18743",2016-03-21 19:47:01
"18744",2016-03-21 19:57:00
"18745",2016-03-21 20:16:00
"18746",2016-03-21 20:22:00
"18747",2016-03-21 20:26:00
"18748",2016-03-21 20:32:01
"18749",2016-03-21 20:32:01
"18750",2016-03-21 20:42:01
"18751",2016-03-21 20:47:01
"18752",2016-03-21 21:17:01
"18753",2016-03-21 21:22:00
"18754",2016-03-21 21:26:00
"18755",2016-03-21 21:27:01
"18756",2016-03-21 21:36:00
"18757",2016-03-21 21:37:00
"18758",2016-03-21 21:42:00
"18759",2016-03-21 21:52:00
"18760",2016-03-21 21:57:04
"18761",2016-03-21 22:06:00
"18762",2016-03-21 22:42:01
"18763",2016-03-21 22:47:00
"18764",2016-03-21 22:52:00
"18765",2016-03-21 23:22:01
"18766",2016-03-21 23:22:01
"18767",2016-03-21 23:42:00
"18768",2016-03-21 23:57:00
"18769",2016-03-22 00:02:00
"18770",2016-03-22 00:22:00
"18771",2016-03-22 00:27:00
"18772",2016-03-22 00:27:01
"18773",2016-03-22 00:27:01
"18774",2016-03-22 00:42:00
"18775",2016-03-22 00:47:00
"18776",2016-03-22 00:57:00
"18777",2016-03-22 01:02:00
"18778",2016-03-22 01:37:00
"18779",2016-03-22 01:41:00
"18780",2016-03-22 01:51:00
"18781",2016-03-22 02:12:00
"18782",2016-03-22 02:57:01
"18783",2016-03-22 03:02:00
"18784",2016-03-22 04:02:00
"18785",2016-03-22 04:22:00
"18786",2016-03-22 05:12:00
"18787",2016-03-22 05:12:00
"18788",2016-03-22 05:12:00
"18789",2016-03-22 05:27:00
"18790",2016-03-22 05:27:00
"18791",2016-03-22 05:32:01
"18792",2016-03-22 06:22:00
"18793",2016-03-22 06:27:00
"18794",2016-03-22 06:37:00
"18795",2016-03-22 06:37:00
"18796",2016-03-22 06:42:00
"18797",2016-03-22 06:42:00
"18798",2016-03-22 06:46:00
"18799",2016-03-22 07:02:00
"18800",2016-03-22 07:07:00
"18801",2016-03-22 07:07:00
"18802",2016-03-22 07:12:00
"18803",2016-03-22 07:17:00
"18804",2016-03-22 07:22:00
"18805",2016-03-22 07:27:01
"18806",2016-03-22 07:27:01
"18807",2016-03-22 07:57:01
"18808",2016-03-22 08:07:00
"18809",2016-03-22 08:12:00
"18810",2016-03-22 08:12:01
"18811",2016-03-22 08:16:00
"18812",2016-03-22 08:22:00
"18813",2016-03-22 08:22:00
"18814",2016-03-22 08:27:00
"18815",2016-03-22 08:42:01
"18816",2016-03-22 08:42:01
"18817",2016-03-22 09:02:01
"18818",2016-03-22 09:07:01
"18819",2016-03-22 09:17:00
"18820",2016-03-22 09:22:01
"18821",2016-03-22 09:32:01
"18822",2016-03-22 09:52:00
"18823",2016-03-22 09:57:00
"18824",2016-03-22 10:02:00
"18825",2016-03-22 10:07:01
"18826",2016-03-22 10:07:01
"18827",2016-03-22 10:07:01
"18828",2016-03-22 10:27:00
"18829",2016-03-22 10:27:00
"18830",2016-03-22 10:37:00
"18831",2016-03-22 10:37:00
"18832",2016-03-22 10:42:01
"18833",2016-03-22 10:47:00
"18834",2016-03-22 10:52:00
"18835",2016-03-22 10:57:01
"18836",2016-03-22 11:02:00
"18837",2016-03-22 11:17:00
"18838",2016-03-22 11:22:01
"18839",2016-03-22 11:22:01
"18840",2016-03-22 11:46:01
"18841",2016-03-22 11:47:00
"18842",2016-03-22 11:47:00
"18843",2016-03-22 12:02:00
"18844",2016-03-22 12:02:00
"18845",2016-03-22 12:02:00
"18846",2016-03-22 12:07:00
"18847",2016-03-22 12:27:01
"18848",2016-03-22 12:27:01
"18849",2016-03-22 12:27:01
"18850",2016-03-22 12:32:00
"18851",2016-03-22 12:32:00
"18852",2016-03-22 12:37:00
"18853",2016-03-22 12:47:00
"18854",2016-03-22 12:52:00
"18855",2016-03-22 12:57:00
"18856",2016-03-22 13:02:00
"18857",2016-03-22 13:02:00
"18858",2016-03-22 13:06:01
"18859",2016-03-22 13:11:00
"18860",2016-03-22 13:12:01
"18861",2016-03-22 13:17:01
"18862",2016-03-22 13:22:01
"18863",2016-03-22 13:26:04
"18864",2016-03-22 13:32:01
"18865",2016-03-22 13:37:00
"18866",2016-03-22 13:47:00
"18867",2016-03-22 13:57:00
"18868",2016-03-22 14:17:00
"18869",2016-03-22 14:27:00
"18870",2016-03-22 14:31:00
"18871",2016-03-22 14:32:00
"18872",2016-03-22 14:32:00
"18873",2016-03-22 14:42:01
"18874",2016-03-22 14:42:01
"18875",2016-03-22 14:47:01
"18876",2016-03-22 14:57:02
"18877",2016-03-22 15:02:00
"18878",2016-03-22 15:02:00
"18879",2016-03-22 15:06:19
"18880",2016-03-22 15:17:00
"18881",2016-03-22 15:22:00
"18882",2016-03-22 15:22:01
"18883",2016-03-22 15:22:01
"18884",2016-03-22 15:27:01
"18885",2016-03-22 15:27:01
"18886",2016-03-22 15:27:01
"18887",2016-03-22 15:42:03
"18888",2016-03-22 15:42:04
"18889",2016-03-22 15:42:04
"18890",2016-03-22 15:57:00
"18891",2016-03-22 16:07:00
"18892",2016-03-22 16:17:00
"18893",2016-03-22 16:17:00
"18894",2016-03-22 16:17:00
"18895",2016-03-22 16:27:01
"18896",2016-03-22 16:32:00
"18897",2016-03-22 16:32:01
"18898",2016-03-22 16:37:00
"18899",2016-03-22 16:42:00
"18900",2016-03-22 16:47:00
"18901",2016-03-22 17:02:00
"18902",2016-03-22 17:02:00
"18903",2016-03-22 17:17:00
"18904",2016-03-22 17:27:00
"18905",2016-03-22 17:43:01
"18906",2016-03-22 17:52:00
"18907",2016-03-22 17:57:00
"18908",2016-03-22 18:02:01
"18909",2016-03-22 18:12:01
"18910",2016-03-22 18:17:00
"18911",2016-03-22 18:32:00
"18912",2016-03-22 18:32:00
"18913",2016-03-22 18:36:00
"18914",2016-03-22 19:11:00
"18915",2016-03-22 19:12:00
"18916",2016-03-22 19:12:00
"18917",2016-03-22 19:22:00
"18918",2016-03-22 19:42:00
"18919",2016-03-22 19:52:01
"18920",2016-03-22 19:52:01
"18921",2016-03-22 19:56:01
"18922",2016-03-22 20:07:00
"18923",2016-03-22 20:12:00
"18924",2016-03-22 20:22:00
"18925",2016-03-22 20:42:00
"18926",2016-03-22 20:42:01
"18927",2016-03-22 20:52:01
"18928",2016-03-22 20:56:00
"18929",2016-03-22 20:57:00
"18930",2016-03-22 21:22:00
"18931",2016-03-22 21:47:00
"18932",2016-03-22 21:47:00
"18933",2016-03-22 22:12:00
"18934",2016-03-22 22:37:00
"18935",2016-03-22 23:01:00
"18936",2016-03-22 23:02:01
"18937",2016-03-22 23:22:00
"18938",2016-03-22 23:32:00
"18939",2016-03-22 23:32:00
"18940",2016-03-22 23:42:00
"18941",2016-03-23 00:12:00
"18942",2016-03-23 00:12:01
"18943",2016-03-23 00:17:00
"18944",2016-03-23 01:07:00
"18945",2016-03-23 01:32:00
"18946",2016-03-23 01:52:00
"18947",2016-03-23 02:21:00
"18948",2016-03-23 02:21:01
"18949",2016-03-23 02:27:00
"18950",2016-03-23 02:31:01
"18951",2016-03-23 02:42:00
"18952",2016-03-23 02:47:00
"18953",2016-03-23 02:51:00
"18954",2016-03-23 03:22:01
"18955",2016-03-23 03:26:01
"18956",2016-03-23 03:37:00
"18957",2016-03-23 03:42:01
"18958",2016-03-23 03:46:01
"18959",2016-03-23 05:27:01
"18960",2016-03-23 05:32:00
"18961",2016-03-23 05:37:01
"18962",2016-03-23 06:07:01
"18963",2016-03-23 06:17:01
"18964",2016-03-23 06:37:00
"18965",2016-03-23 06:47:01
"18966",2016-03-23 07:02:00
"18967",2016-03-23 07:37:00
"18968",2016-03-23 07:37:00
"18969",2016-03-23 07:47:00
"18970",2016-03-23 07:56:00
"18971",2016-03-23 07:57:00
"18972",2016-03-23 07:57:00
"18973",2016-03-23 07:57:00
"18974",2016-03-23 08:01:00
"18975",2016-03-23 08:07:00
"18976",2016-03-23 08:12:01
"18977",2016-03-23 08:22:00
"18978",2016-03-23 08:26:00
"18979",2016-03-23 08:32:00
"18980",2016-03-23 08:37:00
"18981",2016-03-23 08:42:00
"18982",2016-03-23 08:47:00
"18983",2016-03-23 09:07:00
"18984",2016-03-23 09:11:01
"18985",2016-03-23 09:22:00
"18986",2016-03-23 09:22:00
"18987",2016-03-23 09:32:00
"18988",2016-03-23 09:37:01
"18989",2016-03-23 09:42:00
"18990",2016-03-23 09:52:01
"18991",2016-03-23 09:56:00
"18992",2016-03-23 09:57:00
"18993",2016-03-23 10:01:00
"18994",2016-03-23 10:07:00
"18995",2016-03-23 10:22:00
"18996",2016-03-23 10:22:00
"18997",2016-03-23 10:27:00
"18998",2016-03-23 10:37:00
"18999",2016-03-23 10:37:00
"19000",2016-03-23 10:42:00
"19001",2016-03-23 10:42:00
"19002",2016-03-23 10:47:00
"19003",2016-03-23 10:47:01
"19004",2016-03-23 11:11:00
"19005",2016-03-23 11:16:19
"19006",2016-03-23 11:22:00
"19007",2016-03-23 11:32:00
"19008",2016-03-23 12:02:00
"19009",2016-03-23 12:12:00
"19010",2016-03-23 12:12:01
"19011",2016-03-23 12:16:00
"19012",2016-03-23 12:17:00
"19013",2016-03-23 12:22:00
"19014",2016-03-23 12:22:00
"19015",2016-03-23 12:27:00
"19016",2016-03-23 12:27:00
"19017",2016-03-23 12:42:00
"19018",2016-03-23 12:47:01
"19019",2016-03-23 12:52:01
"19020",2016-03-23 13:07:00
"19021",2016-03-23 13:07:00
"19022",2016-03-23 13:27:01
"19023",2016-03-23 13:27:01
"19024",2016-03-23 13:27:01
"19025",2016-03-23 13:27:01
"19026",2016-03-23 13:31:01
"19027",2016-03-23 13:31:01
"19028",2016-03-23 13:41:00
"19029",2016-03-23 13:42:00
"19030",2016-03-23 13:42:00
"19031",2016-03-23 13:46:01
"19032",2016-03-23 13:51:01
"19033",2016-03-23 13:57:00
"19034",2016-03-23 13:57:00
"19035",2016-03-23 14:02:00
"19036",2016-03-23 14:06:00
"19037",2016-03-23 14:07:00
"19038",2016-03-23 14:17:00
"19039",2016-03-23 14:21:00
"19040",2016-03-23 14:22:00
"19041",2016-03-23 14:31:00
"19042",2016-03-23 14:37:01
"19043",2016-03-23 14:37:01
"19044",2016-03-23 14:42:00
"19045",2016-03-23 14:47:00
"19046",2016-03-23 14:57:00
"19047",2016-03-23 15:02:01
"19048",2016-03-23 15:06:00
"19049",2016-03-23 15:07:00
"19050",2016-03-23 15:11:00
"19051",2016-03-23 15:22:01
"19052",2016-03-23 15:27:00
"19053",2016-03-23 15:32:01
"19054",2016-03-23 15:47:01
"19055",2016-03-23 15:47:01
"19056",2016-03-23 15:52:01
"19057",2016-03-23 15:57:00
"19058",2016-03-23 16:02:00
"19059",2016-03-23 16:07:00
"19060",2016-03-23 16:11:01
"19061",2016-03-23 16:12:00
"19062",2016-03-23 16:22:01
"19063",2016-03-23 16:27:00
"19064",2016-03-23 16:32:00
"19065",2016-03-23 16:42:00
"19066",2016-03-23 16:42:00
"19067",2016-03-23 16:52:00
"19068",2016-03-23 16:57:01
"19069",2016-03-23 16:57:01
"19070",2016-03-23 16:57:01
"19071",2016-03-23 17:01:01
"19072",2016-03-23 17:12:01
"19073",2016-03-23 17:17:01
"19074",2016-03-23 17:27:00
"19075",2016-03-23 17:27:01
"19076",2016-03-23 17:32:01
"19077",2016-03-23 17:37:00
"19078",2016-03-23 17:37:00
"19079",2016-03-23 17:51:00
"19080",2016-03-23 17:52:01
"19081",2016-03-23 17:52:01
"19082",2016-03-23 17:56:01
"19083",2016-03-23 18:02:00
"19084",2016-03-23 18:02:00
"19085",2016-03-23 18:17:00
"19086",2016-03-23 18:22:00
"19087",2016-03-23 18:27:01
"19088",2016-03-23 18:27:01
"19089",2016-03-23 18:37:00
"19090",2016-03-23 18:41:00
"19091",2016-03-23 18:47:00
"19092",2016-03-23 18:52:00
"19093",2016-03-23 18:52:00
"19094",2016-03-23 18:57:00
"19095",2016-03-23 19:02:00
"19096",2016-03-23 19:12:00
"19097",2016-03-23 19:21:01
"19098",2016-03-23 19:22:01
"19099",2016-03-23 19:32:00
"19100",2016-03-23 19:42:00
"19101",2016-03-23 19:47:00
"19102",2016-03-23 19:52:02
"19103",2016-03-23 19:52:02
"19104",2016-03-23 19:57:00
"19105",2016-03-23 19:57:01
"19106",2016-03-23 20:02:00
"19107",2016-03-23 20:12:01
"19108",2016-03-23 20:22:01
"19109",2016-03-23 20:32:00
"19110",2016-03-23 20:36:01
"19111",2016-03-23 20:37:01
"19112",2016-03-23 20:42:01
"19113",2016-03-23 20:42:01
"19114",2016-03-23 21:02:00
"19115",2016-03-23 21:12:00
"19116",2016-03-23 21:17:01
"19117",2016-03-23 21:22:00
"19118",2016-03-23 21:27:01
"19119",2016-03-23 21:27:01
"19120",2016-03-23 21:32:00
"19121",2016-03-23 21:47:01
"19122",2016-03-23 21:52:00
"19123",2016-03-23 21:57:00
"19124",2016-03-23 22:02:00
"19125",2016-03-23 22:27:01
"19126",2016-03-23 22:32:00
"19127",2016-03-23 22:37:01
"19128",2016-03-23 22:37:01
"19129",2016-03-23 22:37:01
"19130",2016-03-23 22:47:01
"19131",2016-03-23 22:47:01
"19132",2016-03-23 22:52:00
"19133",2016-03-23 23:12:00
"19134",2016-03-23 23:12:00
"19135",2016-03-23 23:27:01
"19136",2016-03-23 23:47:02
"19137",2016-03-23 23:57:00
"19138",2016-03-23 23:57:00
"19139",2016-03-24 00:07:00
"19140",2016-03-24 00:07:00
"19141",2016-03-24 00:27:00
"19142",2016-03-24 00:32:00
"19143",2016-03-24 00:37:00
"19144",2016-03-24 00:52:00
"19145",2016-03-24 01:12:00
"19146",2016-03-24 01:47:00
"19147",2016-03-24 02:07:00
"19148",2016-03-24 02:12:00
"19149",2016-03-24 02:16:01
"19150",2016-03-24 02:22:00
"19151",2016-03-24 02:27:00
"19152",2016-03-24 02:27:00
"19153",2016-03-24 02:42:00
"19154",2016-03-24 02:42:00
"19155",2016-03-24 02:47:00
"19156",2016-03-24 02:57:01
"19157",2016-03-24 03:02:00
"19158",2016-03-24 03:11:00
"19159",2016-03-24 03:42:00
"19160",2016-03-24 03:52:00
"19161",2016-03-24 04:07:00
"19162",2016-03-24 04:27:00
"19163",2016-03-24 04:37:00
"19164",2016-03-24 04:42:01
"19165",2016-03-24 04:52:00
"19166",2016-03-24 04:52:00
"19167",2016-03-24 05:06:00
"19168",2016-03-24 05:06:01
"19169",2016-03-24 05:37:00
"19170",2016-03-24 05:47:00
